RPM,Tq,Time
5822,-322,1659832654.9868243
5774,-317,1659832654.9978223
5763,-315,1659832655.0078218
5788,-316,1659832655.0168223
5819,-318,1659832655.0278225
5820,-319,1659832655.0378208
5806,-319,1659832655.047823
5781,-317,1659832655.0568216
5711,-315,1659832655.0738235
5598,-308,1659832655.078821
5826,647,1659832655.094823
6061,675,1659832655.098822
6309,706,1659832655.1198227
6574,740,1659832655.1228218
6865,776,1659832655.135822
6589,-202,1659832655.2628229
6422,-361,1659832655.2658217
6338,-355,1659832655.2668214
6245,-349,1659832655.2668214
6141,-342,1659832655.267822
6050,-336,1659832655.267822
5971,-330,1659832655.268822
5947,-328,1659832655.2828221
5760,-319,1659832655.2828221
5523,-302,1659832655.2828221
5643,-299,1659832655.283829
5628,-313,1659832655.283829
5396,-299,1659832655.283829
5397,-292,1659832655.3028247
5295,-286,1659832655.3128214
4968,-275,1659832655.3208222
4777,-250,1659832655.3298209
4709,-253,1659832655.3428235
4296,-230,1659832655.3588212
4175,-213,1659832655.3598247
3871,-199,1659832655.3718216
3542,-172,1659832655.3828218
3302,-157,1659832655.4018216
3269,-151,1659832655.4018216
3214,-147,1659832655.413822
3450,676,1659832655.4218295
3704,720,1659832655.4328222
3982,764,1659832655.4478247
4276,807,1659832655.4598207
4589,851,1659832655.4728217
4928,895,1659832655.4818218
5283,939,1659832655.4968228
5656,983,1659832655.5138237
6063,1036,1659832655.515821
6484,1060,1659832655.525821
6903,1069,1659832655.53482
6870,-109,1659832655.55382
6599,-378,1659832655.5578215
6090,-343,1659832655.5728219
5807,-318,1659832655.5788221
5672,-319,1659832655.5948224
5434,-298,1659832655.610823
5364,-293,1659832655.610823
5126,-281,1659832655.6248217
4805,-264,1659832655.6488223
4842,-247,1659832655.6498225
4949,-264,1659832655.6538239
4504,-248,1659832655.6678233
4132,-219,1659832655.6758225
4171,-206,1659832655.683822
3962,-209,1659832655.6938214
3493,-180,1659832655.705823
3282,-151,1659832655.714821
3302,-149,1659832655.7388217
3762,-174,1659832655.7458217
3734,-183,1659832655.7508225
3747,-179,1659832655.760821
3826,-183,1659832655.770822
4205,-202,1659832655.7848206
4261,-225,1659832655.7898219
3893,-204,1659832655.8168204
3527,-178,1659832655.8178222
3159,-155,1659832655.8288243
3158,-145,1659832655.8348217
2942,-132,1659832655.846823
2831,-123,1659832655.8588228
2813,-119,1659832655.8698227
2601,-110,1659832655.8768215
2550,-105,1659832655.8878202
2424,-98,1659832655.8988206
2274,-87,1659832655.9098217
2347,-92,1659832655.9258208
2359,-88,1659832655.9398222
2565,-101,1659832655.947822
2355,-92,1659832655.9588218
2256,-81,1659832655.969821
2359,-85,1659832655.9798229
2275,-86,1659832655.987822
2243,-81,1659832656.0058224
2489,631,1659832656.014822
2747,668,1659832656.023822
3018,707,1659832656.0388217
3304,747,1659832656.0498264
3592,775,1659832656.0588202
3889,815,1659832656.0648236
4207,854,1659832656.0768218
4542,894,1659832656.0908241
4893,935,1659832656.0978222
5263,976,1659832656.1098216
5638,1016,1659832656.127822
6028,1054,1659832656.1288238
6427,1077,1659832656.1408212
6823,1086,1659832656.1598213
6997,-2,1659832656.1678212
5247,-352,1659832656.1738229
3018,-211,1659832656.189821
2803,-124,1659832656.1978238
2831,-115,1659832656.2098215
2908,-125,1659832656.2188234
2736,-121,1659832656.2298226
2320,-101,1659832656.2408223
2105,-70,1659832656.259821
2364,-87,1659832656.2678206
2497,-96,1659832656.2888215
2475,-96,1659832656.2928221
2409,-93,1659832656.299822
2165,-80,1659832656.3098207
1945,-63,1659832656.324823
1829,-53,1659832656.3358212
1951,-59,1659832656.3438213
2020,-65,1659832656.3558216
1818,-64,1659832656.3628218
1498,-41,1659832656.3738222
1669,-35,1659832656.3868217
1663,-46,1659832656.3928218
1538,-37,1659832656.4038208
1510,-35,1659832656.4178221
1169,-22,1659832656.426822
1118,0,1659832656.4488215
1505,-21,1659832656.4528217
1307,-22,1659832656.4638212
1076,-10,1659832656.4738238
796,7,1659832656.4828207
928,7,1659832656.4948213
931,7,1659832656.5058217
1141,554,1659832656.5168216
1369,601,1659832656.527822
1613,637,1659832656.538821
1861,663,1659832656.5478213
2137,715,1659832656.5658278
2427,757,1659832656.5758204
2742,803,1659832656.5898216
2697,-112,1659832656.5998218
3018,819,1659832656.6098228
3359,869,1659832656.6218224
3724,918,1659832656.6328213
4104,965,1659832656.6438217
4503,1010,1659832656.653823
4917,1054,1659832656.6673684
5331,1083,1659832656.6763694
5766,1126,1659832656.6883698
6208,1139,1659832656.7028835
6671,1136,1659832656.7148845
7128,1120,1659832656.728883
5637,-337,1659832656.7398822
5591,-308,1659832656.7478848
5140,-280,1659832656.7598825
4723,-251,1659832656.769883
4430,-228,1659832656.7798836
4393,-224,1659832656.7918828
4229,-218,1659832656.8038826
3884,-195,1659832656.815883
3453,-179,1659832656.824883
3519,-162,1659832656.8358824
3542,-169,1659832656.8468823
3405,-164,1659832656.8578827
3002,-147,1659832656.8698828
2637,-118,1659832656.8818822
2343,-97,1659832656.896883
2483,-91,1659832656.9038823
2552,-102,1659832656.9158864
2414,-94,1659832656.9278827
2170,-79,1659832656.9378853
1959,-61,1659832656.9498823
2064,-67,1659832656.9608839
2029,-66,1659832656.972884
2028,-67,1659832656.9838827
2158,-74,1659832656.9968832
2170,-77,1659832657.0078814
2011,-68,1659832657.0668814
1979,-63,1659832657.0678823
1803,-58,1659832657.1158836
1732,-49,1659832657.136883
1188,-18,1659832657.137883
1056,-2,1659832657.137883
1025,0,1659832657.1388822
1184,-8,1659832657.1388822
1228,-11,1659832657.1388822
1499,-26,1659832657.154882
1708,-46,1659832657.156884
1393,-28,1659832657.163883
1236,-15,1659832657.1788821
1284,-16,1659832657.1838818
1227,-15,1659832657.1998823
1379,-18,1659832657.2138872
1596,-39,1659832657.2248821
1520,-35,1659832657.2358828
1224,-16,1659832657.2448826
1198,-11,1659832657.2548816
1262,-15,1659832657.2748833
1338,-20,1659832657.2768824
1188,-13,1659832657.2888818
1132,-7,1659832657.2998836
1212,-12,1659832657.3098829
1195,-12,1659832657.322883
1167,-11,1659832657.3348885
1112,-6,1659832657.344884
1232,-8,1659832657.3558831
1469,-29,1659832657.370883
1392,-26,1659832657.3828828
1319,-20,1659832657.392882
1180,-12,1659832657.402883
1175,-10,1659832657.413884
996,-1,1659832657.425884
861,7,1659832657.4388835
1143,543,1659832657.4518845
1368,559,1659832657.462882
1597,577,1659832657.4748843
1827,599,1659832657.480883
2062,615,1659832657.492886
2313,651,1659832657.5038848
2578,682,1659832657.515883
2850,716,1659832657.5258837
3133,741,1659832657.5378819
3430,778,1659832657.548885
3736,816,1659832657.559882
4057,855,1659832657.5698817
4396,893,1659832657.581883
4752,933,1659832657.5918849
5121,973,1659832657.6028836
5501,1013,1659832657.612884
5897,1051,1659832657.6258836
6300,1079,1659832657.634883
6096,-147,1659832657.6478817
4523,-275,1659832657.6568828
4258,-223,1659832657.6688836
4063,-208,1659832657.6768835
3915,-198,1659832657.6918838
3676,-186,1659832657.7038822
3267,-164,1659832657.7138832
2830,-134,1659832657.7228854
2520,-107,1659832657.7348828
2543,-96,1659832657.7438838
2925,-122,1659832657.7578828
3197,-142,1659832657.770883
3331,-151,1659832657.7798824
3286,-150,1659832657.7888825
3473,-153,1659832657.7998822
3552,-166,1659832657.8098848
3732,-174,1659832657.8218818
3739,-181,1659832657.8358836
3659,-177,1659832657.8448818
3479,-169,1659832657.8568819
3450,-162,1659832657.8658824
3615,-167,1659832657.8758855
3749,-179,1659832657.890884
3715,-179,1659832657.899883
3597,-175,1659832657.9158833
3608,-169,1659832657.923884
3523,-171,1659832657.933884
3758,-169,1659832657.9438825
4164,-198,1659832657.9538822
4184,-214,1659832657.964882
3946,-203,1659832657.9758832
3707,-188,1659832657.986883
3445,-168,1659832657.9978828
3473,-162,1659832658.0088823
3410,-160,1659832658.0188854
3321,-155,1659832658.0298834
3173,-147,1659832658.0428832
2991,-138,1659832658.0528831
2880,-125,1659832658.0648816
2979,-125,1659832658.0778813
3163,-139,1659832658.089883
3333,-149,1659832658.098883
3623,-168,1659832658.1108825
3741,-181,1659832658.1228874
3705,-182,1659832658.1348817
3418,-164,1659832658.147882
3129,-142,1659832658.1574013
3028,-133,1659832658.1664004
3036,-133,1659832658.1784015
3006,-133,1659832658.1904
2963,-129,1659832658.2034001
2938,-128,1659832658.2114007
2866,-123,1659832658.2214015
2881,-120,1659832658.234401
3097,-129,1659832658.2453997
3214,-141,1659832658.2574005
3251,-148,1659832658.2654014
3156,-148,1659832658.2754
3110,-142,1659832658.2874014
2844,-129,1659832658.297402
2697,-117,1659832658.3094006
2560,-104,1659832658.3194025
2490,-100,1659832658.3304
2398,-93,1659832658.340401
2354,-89,1659832658.3514018
2318,-87,1659832658.361401
2259,-84,1659832658.3724017
2218,-80,1659832658.3824015
2163,-78,1659832658.3934028
2148,-75,1659832658.4044
2214,-79,1659832658.4164026
2317,-82,1659832658.4264028
2375,-87,1659832658.4364016
2396,-93,1659832658.4493992
2278,-85,1659832658.4604023
2270,-79,1659832658.472401
2313,-87,1659832658.4834018
2275,-84,1659832658.4964006
2172,-80,1659832658.5044026
1989,-69,1659832658.5144029
1863,-60,1659832658.5254025
1801,-52,1659832658.5394
1706,-46,1659832658.549401
1600,-41,1659832658.5614007
1465,-33,1659832658.569401
1378,-25,1659832658.5814006
1280,-19,1659832658.5934012
1181,-13,1659832658.6044006
1054,-6,1659832658.6154013
956,7,1659832658.6254022
996,7,1659832658.6374009
924,7,1659832658.6484015
928,7,1659832658.6584005
930,7,1659832658.672402
933,7,1659832658.6834006
936,7,1659832658.6934009
1138,537,1659832658.7024012
1348,546,1659832658.715401
1562,558,1659832658.7284007
1549,-27,1659832658.7384024
1295,-25,1659832658.7474015
1071,-2,1659832658.7564006
1066,-2,1659832658.7674003
1081,-3,1659832658.7774022
1073,-2,1659832658.790401
1090,-2,1659832658.8013997
1065,-4,1659832658.8124135
1026,7,1659832658.821401
1014,7,1659832658.8334014
1006,7,1659832658.8414001
1001,7,1659832658.8524008
1001,7,1659832658.861403
990,7,1659832658.8734014
1010,7,1659832658.8824017
1022,7,1659832658.8924022
1023,7,1659832658.9034004
1023,7,1659832658.9134004
1024,7,1659832658.9234004
1024,7,1659832658.9334025
1025,7,1659832658.9444034
1025,7,1659832658.9554021
1025,7,1659832658.9653995
1025,7,1659832658.9764016
1025,7,1659832658.9864004
1025,7,1659832658.9964023
1025,7,1659832659.006401
1025,7,1659832659.0184007
1025,7,1659832659.0284014
1025,7,1659832659.0394013
1025,7,1659832659.0494006
1025,7,1659832659.0594013
1025,7,1659832659.0693998
1025,7,1659832659.0804067
1020,7,1659832659.0904005
1020,7,1659832659.1014
1022,7,1659832659.1114004
1024,7,1659832659.122401
1025,7,1659832659.1324
1025,0,1659832659.1444001
1025,0,1659832659.155403
1025,0,1659832659.1674006
1024,0,1659832659.1754017
1025,7,1659832659.186402
1024,7,1659832659.1964011
1024,7,1659832659.207401
1024,7,1659832659.2174006
1024,7,1659832659.2264023
1024,7,1659832659.2363997
1024,7,1659832659.247401
1023,7,1659832659.2584019
1023,7,1659832659.2663987
1023,7,1659832659.2774005
1023,7,1659832659.2874007
1023,7,1659832659.2993996
1023,7,1659832659.308401
1023,7,1659832659.3174016
1023,7,1659832659.3274019
1023,7,1659832659.3384054
1023,7,1659832659.3484004
1023,7,1659832659.3614008
1023,7,1659832659.3694017
1023,7,1659832659.3793988
1023,7,1659832659.3893998
1023,7,1659832659.3994012
1023,7,1659832659.408399
1023,7,1659832659.418405
1023,7,1659832659.4294007
1023,7,1659832659.4404013
1022,7,1659832659.4524024
1022,7,1659832659.4624028
1022,7,1659832659.4734006
1022,7,1659832659.4824007
1022,7,1659832659.4934013
1022,7,1659832659.5013998
1022,7,1659832659.5124002
1023,16,1659832659.5214014
1025,28,1659832659.5324016
1025,34,1659832659.5434017
1030,44,1659832659.5514002
1034,60,1659832659.5604017
1043,70,1659832659.5704048
1050,82,1659832659.5814
1059,94,1659832659.591402
1068,108,1659832659.6003997
1076,120,1659832659.6134017
1085,133,1659832659.6214008
1095,145,1659832659.6314006
1107,158,1659832659.642401
1121,170,1659832659.6524007
1135,182,1659832659.6614008
1150,191,1659832659.6713996
1166,202,1659832659.6834018
1182,210,1659832659.6927006
1198,219,1659832659.7034004
1214,225,1659832659.7124
1230,229,1659832659.7224004
1246,237,1659832659.7324014
1263,243,1659832659.7434032
1280,248,1659832659.7533994
1297,253,1659832659.7644014
1314,260,1659832659.7744029
1332,266,1659832659.7854006
1349,271,1659832659.7954
1366,277,1659832659.8044004
1383,282,1659832659.814401
1400,288,1659832659.8254
1417,293,1659832659.8344052
1434,297,1659832659.8444016
1450,302,1659832659.8554008
1467,306,1659832659.865401
1484,309,1659832659.8769155
1500,312,1659832659.8869147
1516,314,1659832659.8969166
1532,317,1659832659.9069147
1548,319,1659832659.9169161
1563,322,1659832659.9259176
1579,324,1659832659.9369147
1595,327,1659832659.9469156
1610,330,1659832659.9579155
1626,332,1659832659.9679165
1642,335,1659832659.9769151
1655,337,1659832659.9869177
1668,340,1659832659.9979148
1682,343,1659832660.0089164
1696,345,1659832660.018916
1710,348,1659832660.028918
1724,351,1659832660.0399156
1738,354,1659832660.0509162
1753,357,1659832660.0609157
1767,359,1659832660.0729163
1781,362,1659832660.082917
1795,365,1659832660.0909145
1809,368,1659832660.0999153
1822,371,1659832660.1099136
1836,374,1659832660.1229165
1850,377,1659832660.1329165
1863,380,1659832660.1419146
1876,383,1659832660.151916
1890,384,1659832660.162915
1903,383,1659832660.171918
1915,381,1659832660.1839156
1928,379,1659832660.1939144
1941,378,1659832660.203917
1954,378,1659832660.2139144
1967,376,1659832660.2239163
1981,376,1659832660.233915
1995,373,1659832660.2449143
2008,372,1659832660.2559164
2021,368,1659832660.266916
2034,364,1659832660.2769146
2047,362,1659832660.2869165
2060,359,1659832660.2979136
2072,352,1659832660.3079164
2084,346,1659832660.3179145
2096,342,1659832660.3289163
2106,333,1659832660.3399246
2117,322,1659832660.3529165
2126,304,1659832660.3619173
2133,284,1659832660.3729165
2139,261,1659832660.383918
2142,230,1659832660.393916
2144,198,1659832660.403916
2142,148,1659832660.4149172
2139,109,1659832660.4249167
2134,69,1659832660.4359143
2127,17,1659832660.4479165
2118,-33,1659832660.458916
2111,-72,1659832660.4699154
2106,-72,1659832660.4789183
2101,-71,1659832660.489916
2096,-71,1659832660.4999173
2090,-71,1659832660.5099142
2085,-70,1659832660.5209174
2080,-70,1659832660.5309172
2075,-70,1659832660.5429153
2070,-69,1659832660.5539172
2066,-69,1659832660.5629175
2061,-69,1659832660.574916
2056,-68,1659832660.5849142
2051,-68,1659832660.5949142
2046,-68,1659832660.6059203
2042,-67,1659832660.6159167
2038,-67,1659832660.6259165
2034,-67,1659832660.6369166
2030,-67,1659832660.6469154
2025,-66,1659832660.6573317
2021,-66,1659832660.6689148
2017,-66,1659832660.6779153
2013,-66,1659832660.689915
2009,-65,1659832660.6999183
2005,-65,1659832660.711916
2001,-65,1659832660.722917
1997,-64,1659832660.7339182
1993,-64,1659832660.7439237
1989,-64,1659832660.7549152
1985,-64,1659832660.7659159
1981,-63,1659832660.7769165
1977,-63,1659832660.7869153
1973,-63,1659832660.798917
1968,-63,1659832660.8089156
1964,-62,1659832660.8169148
1960,-62,1659832660.8289154
1956,-62,1659832660.839915
1952,-61,1659832660.8499172
1947,-61,1659832660.8599155
1943,-61,1659832660.8709176
1939,-61,1659832660.8819149
1935,-60,1659832660.8929167
1931,-60,1659832660.9039207
1927,-60,1659832660.916917
1922,-59,1659832660.925916
1918,-59,1659832660.9369154
1913,-59,1659832660.9459152
1909,-59,1659832660.955916
1905,-58,1659832660.9669175
1901,-58,1659832660.977916
1896,-58,1659832660.9889154
1892,-57,1659832660.997915
1888,-53,1659832661.0099149
1888,-19,1659832661.0219152
1890,14,1659832661.0309153
1894,48,1659832661.0409157
1897,82,1659832661.0539174
1905,116,1659832661.0639162
1917,150,1659832661.0749145
1929,185,1659832661.0859168
1943,220,1659832661.0969138
1957,256,1659832661.1069155
1973,286,1659832661.118915
1987,301,1659832661.1289155
2002,309,1659832661.1389153
2017,318,1659832661.1499166
2032,326,1659832661.1629167
2048,335,1659832661.169915
2063,340,1659832661.1829162
2079,344,1659832661.1919146
2094,349,1659832661.2019181
2109,354,1659832661.213916
2125,360,1659832661.224916
2141,365,1659832661.2349153
2158,370,1659832661.2469149
2174,376,1659832661.2569163
2190,382,1659832661.2679145
2207,387,1659832661.2789176
2224,393,1659832661.2899191
2241,399,1659832661.2989154
2259,405,1659832661.3099155
2276,411,1659832661.3209167
2294,417,1659832661.3319159
2311,424,1659832661.3429148
2329,430,1659832661.3529177
2346,436,1659832661.3629158
2364,442,1659832661.3749166
2382,449,1659832661.383918
2400,455,1659832661.396916
2419,462,1659832661.4069147
2437,468,1659832661.4169195
2455,475,1659832661.4279168
2474,482,1659832661.4399147
2492,490,1659832661.4489162
2510,497,1659832661.4589143
2528,503,1659832661.4709156
2547,510,1659832661.478915
2565,518,1659832661.4909172
2584,525,1659832661.5009158
2602,532,1659832661.511992
2621,539,1659832661.522916
2640,547,1659832661.5329158
2658,556,1659832661.5429156
2677,564,1659832661.5519154
2696,572,1659832661.5639164
2716,580,1659832661.5739179
2735,588,1659832661.5859153
2755,596,1659832661.5949147
2775,604,1659832661.6079159
2795,613,1659832661.6159136
2819,621,1659832661.6269147
2839,630,1659832661.6369145
2861,639,1659832661.645914
2883,648,1659832661.6579168
2906,657,1659832661.669916
2929,667,1659832661.6809165
2952,677,1659832661.6919165
2976,687,1659832661.7039158
3000,697,1659832661.7149174
3025,707,1659832661.725916
3050,718,1659832661.734433
3075,729,1659832661.7454321
3101,739,1659832661.7554348
3127,747,1659832661.765432
3153,755,1659832661.774432
3179,761,1659832661.7854354
3205,766,1659832661.7964337
3231,771,1659832661.8074324
3257,775,1659832661.8177564
3284,778,1659832661.8304334
3311,781,1659832661.8394334
3338,784,1659832661.8494332
3365,786,1659832661.8624341
3391,788,1659832661.8704329
3418,789,1659832661.8819482
3445,790,1659832661.890951
3472,792,1659832661.9019463
3498,792,1659832661.912948
3525,793,1659832661.9239485
3551,794,1659832661.9339476
3576,794,1659832661.9449484
3602,795,1659832661.954947
3627,795,1659832661.9659488
3653,795,1659832661.9769475
3679,795,1659832661.9869485
3705,795,1659832661.9981315
3730,795,1659832662.0089474
3756,795,1659832662.01995
3782,795,1659832662.0289528
3807,795,1659832662.0399506
3833,794,1659832662.0519507
3859,794,1659832662.0629494
3885,793,1659832662.07395
3910,793,1659832662.0839486
3936,792,1659832662.1039472
3961,792,1659832662.1089497
3989,791,1659832662.1239486
4016,790,1659832662.1609488
4044,789,1659832662.1649475
4073,789,1659832662.1649475
4102,788,1659832662.173949
4131,787,1659832662.1839473
4160,786,1659832662.1989481
4189,785,1659832662.2049482
4218,784,1659832662.2179484
4247,783,1659832662.2279482
4275,782,1659832662.2399473
4303,781,1659832662.2489488
4330,780,1659832662.2589476
4357,779,1659832662.2749474
4383,778,1659832662.2829494
4410,777,1659832662.2949514
4437,776,1659832662.3029516
4463,774,1659832662.31495
4490,775,1659832662.326951
4517,779,1659832662.3439486
4545,781,1659832662.354948
4574,781,1659832662.3629467
4603,783,1659832662.3699489
4630,782,1659832662.3949504
4656,781,1659832662.3949504
4683,779,1659832662.4119487
4711,779,1659832662.4219487
4739,778,1659832662.4329476
4767,776,1659832662.4439483
4795,775,1659832662.4539473
4823,773,1659832662.461948
4850,772,1659832662.4749491
4877,770,1659832662.4839475
4905,768,1659832662.493951
4931,767,1659832662.504948
4957,766,1659832662.5149484
4981,764,1659832662.5259497
5006,763,1659832662.5359495
5031,761,1659832662.5459473
5055,760,1659832662.557948
5079,758,1659832662.5679476
5104,757,1659832662.5809486
5129,755,1659832662.5909483
5152,753,1659832662.602948
5176,752,1659832662.613948
5201,750,1659832662.623948
5224,749,1659832662.6329482
5249,747,1659832662.6429484
5273,745,1659832662.6529486
5297,744,1659832662.6639485
5321,742,1659832662.6749496
5344,740,1659832662.6839502
5367,739,1659832662.6949492
5391,737,1659832662.7049482
5414,735,1659832662.7179499
5437,733,1659832662.72695
5461,732,1659832662.736949
5484,730,1659832662.7479482
5507,728,1659832662.7589493
5531,726,1659832662.7699468
5554,725,1659832662.779949
5578,723,1659832662.7929485
5602,721,1659832662.8019493
5626,719,1659832662.8139482
5650,717,1659832662.8249488
5674,715,1659832662.8359494
5698,713,1659832662.8449516
5721,711,1659832662.8559499
5744,710,1659832662.8689497
5767,708,1659832662.8779492
5792,706,1659832662.8899508
5815,704,1659832662.902949
5835,688,1659832662.912948
5854,658,1659832662.9239492
5869,621,1659832662.9349482
5885,596,1659832662.9449492
5897,547,1659832662.9569461
5907,500,1659832662.967949
5913,444,1659832662.9789472
5915,362,1659832662.9899485
5917,303,1659832663.0009506
5914,223,1659832663.0109499
5912,179,1659832663.0219467
5909,128,1659832663.032948
5903,70,1659832663.0439496
5898,33,1659832663.0539482
5892,0,1659832663.0639486
5885,-41,1659832663.0749507
5874,-79,1659832663.0859485
5858,-120,1659832663.09595
5837,-156,1659832663.1069474
5813,-193,1659832663.1169472
5784,-231,1659832663.127952
5752,-264,1659832663.137947
5793,-284,1659832663.1489499
5785,-314,1659832663.1599488
5760,-316,1659832663.172948
5742,-314,1659832663.1799476
5726,-314,1659832663.189946
5699,-312,1659832663.2009475
5659,-310,1659832663.2119486
5620,-307,1659832663.2239497
5602,-305,1659832663.2339468
5641,-306,1659832663.244949
5664,-309,1659832663.2559476
5645,-309,1659832663.2659473
5600,-306,1659832663.2769475
5556,-303,1659832663.2869494
5559,-302,1659832663.3009472
5557,-301,1659832663.3099487
5593,-304,1659832663.3209476
5575,-304,1659832663.329947
5541,-302,1659832663.3419483
5506,-299,1659832663.3509476
5494,-298,1659832663.3629472
5480,-297,1659832663.372948
5490,-297,1659832663.3849485
5456,-296,1659832663.3979478
5424,-294,1659832663.4079483
5393,-292,1659832663.4189494
5479,-296,1659832663.4289458
5439,-295,1659832663.438949
5407,-292,1659832663.4499483
5385,-291,1659832663.4619472
5338,-289,1659832663.471951
5310,-285,1659832663.4829473
5315,-285,1659832663.4939485
5355,-288,1659832663.5049474
5335,-287,1659832663.515949
5316,-286,1659832663.5269468
5295,-285,1659832663.537949
5257,-283,1659832663.5479474
5213,-280,1659832663.5599494
5168,-277,1659832663.5709493
5125,-274,1659832663.5819488
5090,-271,1659832663.5919478
5057,-269,1659832663.6029491
5050,-268,1659832663.613948
5044,-268,1659832663.6239474
5037,-267,1659832663.6339493
5041,-267,1659832663.6459491
5066,-268,1659832663.656947
5062,-269,1659832663.6679485
5044,-268,1659832663.6779487
5020,-267,1659832663.6889472
4996,-265,1659832663.6989489
4964,-263,1659832663.7109487
4947,-261,1659832663.7239497
4927,-261,1659832663.732949
4898,-259,1659832663.7429483
4890,-257,1659832663.7539492
4872,-257,1659832663.7639515
4886,-256,1659832663.7749474
4934,-259,1659832663.7859468
4940,-261,1659832663.7959473
4906,-260,1659832663.80795
4860,-257,1659832663.8189476
4820,-254,1659832663.8289475
4801,-252,1659832663.84195
4781,-250,1659832663.8509467
4789,-250,1659832663.8629482
4793,-251,1659832663.8729475
4807,-251,1659832663.8829489
4817,-252,1659832663.892947
4797,-252,1659832663.904949
4785,-250,1659832663.9159474
4780,-250,1659832663.9269478
4757,-249,1659832663.9359496
4730,-248,1659832663.948948
4695,-245,1659832663.9589496
4673,-243,1659832663.9689476
4727,-244,1659832663.979947
4777,-248,1659832663.9919503
4799,-251,1659832664.0029473
4800,-251,1659832664.0129504
4776,-251,1659832664.022948
4732,-248,1659832664.0339477
4683,-245,1659832664.0459485
4639,-242,1659832664.0559478
4606,-239,1659832664.0679493
4607,-238,1659832664.078948
4612,-239,1659832664.0899484
4642,-240,1659832664.1009493
4650,-241,1659832664.11195
4633,-241,1659832664.1229477
4607,-239,1659832664.1329484
4576,-237,1659832664.1449466
4549,-235,1659832664.1549492
4528,-234,1659832664.1649468
4517,-232,1659832664.1759465
4511,-232,1659832664.1869473
4523,-232,1659832664.1969495
4543,-233,1659832664.2079463
4555,-235,1659832664.2189512
4540,-235,1659832664.2319498
4504,-233,1659832664.2409482
4488,-231,1659832664.2509482
4472,-230,1659832664.2629476
4440,-228,1659832664.2739465
4401,-226,1659832664.2829473
4391,-224,1659832664.29595
4424,-225,1659832664.3049464
4422,-226,1659832664.3169508
4392,-225,1659832664.3279498
4377,-223,1659832664.3389468
4359,-223,1659832664.3479514
4334,-221,1659832664.3599477
4339,-220,1659832664.3709486
4357,-221,1659832664.3799477
4405,-223,1659832664.39095
4449,-226,1659832664.402958
4461,-229,1659832664.412948
4439,-228,1659832664.4239473
4404,-226,1659832664.4349475
4364,-223,1659832664.4449482
4332,-221,1659832664.4569468
4320,-219,1659832664.466948
4333,-220,1659832664.478948
4312,-220,1659832664.4889503
4280,-218,1659832664.4999473
4285,-216,1659832664.5109475
4279,-217,1659832664.521948
4286,-216,1659832664.5319502
4297,-217,1659832664.54095
4316,-219,1659832664.5529475
4298,-219,1659832664.5629487
4263,-217,1659832664.5759485
4227,-214,1659832664.5879483
4225,-212,1659832664.5969477
4269,-214,1659832664.6069474
4298,-217,1659832664.6209483
4291,-218,1659832664.629947
4264,-216,1659832664.6399503
4229,-214,1659832664.6529496
4190,-212,1659832664.6629484
4148,-209,1659832664.6729472
4145,-207,1659832664.6839466
4160,-208,1659832664.6949472
4166,-209,1659832664.706947
4170,-209,1659832664.7169492
4179,-210,1659832664.727949
4162,-209,1659832664.7389505
4147,-208,1659832664.7489479
4157,-208,1659832664.759948
4157,-208,1659832664.771948
4143,-208,1659832664.7829485
4115,-207,1659832664.7929494
4083,-204,1659832664.8039484
4062,-202,1659832664.8149478
4061,-168,1659832664.8259473
4050,-121,1659832664.8359551
4073,-74,1659832664.8469486
4103,-31,1659832664.8579469
4144,11,1659832664.868947
4186,47,1659832664.8799474
4210,79,1659832664.890954
4235,115,1659832664.8999486
4264,140,1659832664.912948
4300,175,1659832664.923948
4333,199,1659832664.9339502
4361,230,1659832664.9459496
4381,251,1659832664.9559467
4383,275,1659832664.965948
4395,294,1659832664.9779494
4420,311,1659832664.9889486
4450,329,1659832665.001949
4483,344,1659832665.0099475
4533,360,1659832665.0229485
4599,375,1659832665.0319483
4668,388,1659832665.0409477
4732,404,1659832665.0539496
4790,420,1659832665.0639493
4819,446,1659832665.0759475
4818,474,1659832665.0849466
4789,512,1659832665.0969477
4800,552,1659832665.1079493
4840,598,1659832665.1179466
4894,639,1659832665.1289473
4944,683,1659832665.1419485
4992,732,1659832665.1529481
5070,774,1659832665.1619487
5184,813,1659832665.171948
5303,847,1659832665.182948
5385,835,1659832665.1939473
5427,826,1659832665.2049532
5469,825,1659832665.2159476
5523,821,1659832665.226948
5583,812,1659832665.2389457
5577,821,1659832665.2489471
5551,876,1659832665.2599473
5535,927,1659832665.2719488
5588,944,1659832665.2819493
5700,900,1659832665.2929487
5830,833,1659832665.302948
5939,770,1659832665.3159454
6004,722,1659832665.3259482
6018,715,1659832665.336948
6017,749,1659832665.3489485
6020,790,1659832665.3589478
6031,817,1659832665.369949
5986,837,1659832665.3829494
5973,854,1659832665.39195
6042,841,1659832665.4039497
6169,790,1659832665.4139473
6323,722,1659832665.4249494
6471,875,1659832665.4359488
6596,804,1659832665.4479475
6645,786,1659832665.4569478
6635,823,1659832665.4689484
6441,688,1659832665.4799483
6294,753,1659832665.4909492
6262,834,1659832665.5009472
6345,836,1659832665.5119483
6508,782,1659832665.5229485
6664,704,1659832665.5339477
6788,631,1659832665.544949
6864,590,1659832665.5559502
6898,572,1659832665.5669467
6722,608,1659832665.5789485
6519,724,1659832665.5899475
